
image_path,card_name,set_code,collector_number,foil,language
images/img_1341.jpg,Island,AFR,004,no,German
images/img_1342.jpg,Sword of Fire and Ice,M21,049,yes,Japanese
images/img_1343.jpg,Swords to Plowshares,C21,130,no,German
images/img_1344.jpg,Supreme Verdict,AFR,266,no,English
images/img_1345.jpg,Grapeshot,NCC,038,yes,German
images/img_1346.jpg,Tarmogoyf,CMM,080,yes,Chinese
images/img_1347.jpg,Ponder,THB,104,yes,Chinese
images/img_1348.jpg,Damnation,C21,105,yes,Portuguese
images/img_1349.jpg,Volcanic Island,ZNR,191,yes,German
images/img_1350.jpg,Sol Ring,AFR,128,yes,Italian
images/img_1351.jpg,Black Lotus,C21,206,yes,Chinese
images/img_1352.jpg,Brainstorm (Japanese),ELD,104,yes,Korean
images/img_1353.jpg,"Teferi, Time Raveler",IKO,274,yes,Portuguese
images/img_1354.jpg,Young Pyromancer,IKO,004,no,German
images/img_1355.jpg,Snapcaster Mage,ELD,060,yes,English
images/img_1356.jpg,Cyclonic Rift,M20,030,no,Korean
images/img_1357.jpg,Noble Hierarch,M20,130,no,Spanish
images/img_1358.jpg,Llanowar Elves,NCC,112,yes,German
images/img_1359.jpg,Dark Confidant,KLD,176,no,Chinese
images/img_1360.jpg,Swamp,ELD,088,no,Spanish
images/img_1361.jpg,Volcanic Island,KLD,012,no,Spanish
images/img_1362.jpg,Young Pyromancer,C21,295,yes,Japanese
images/img_1363.jpg,Young Pyromancer,M21,288,no,Korean
images/img_1364.jpg,Plains,CMM,273,yes,Korean
images/img_1365.jpg,Lightning Bolt,M21,090,no,German
images/img_1366.jpg,Island,MH2,050,yes,English
images/img_1367.jpg,Noble Hierarch,M21,131,no,English
images/img_1368.jpg,Maze's End,ELD,115,no,Chinese
images/img_1369.jpg,"Jace, the Mind Sculptor",KHM,176,yes,French
images/img_1370.jpg,Tarmogoyf,M21,019,yes,French
images/img_1371.jpg,Snapcaster Mage,DMR,211,no,Italian
images/img_1372.jpg,Grapeshot,M20,259,no,Chinese
images/img_1373.jpg,Fatal Push,MH2,070,yes,French
images/img_1374.jpg,Gaea's Cradle,MH2,184,no,Chinese
images/img_1375.jpg,Elvish Mystic,ELD,109,no,English
images/img_1376.jpg,Grapeshot,KLD,285,yes,French
images/img_1377.jpg,Cultivate (Japanese),KHM,238,no,Portuguese
images/img_1378.jpg,Damnation,ELD,220,yes,Portuguese
images/img_1379.jpg,Brainstorm,NCC,253,yes,German
images/img_1380.jpg,City of Brass,MH2,103,no,Chinese
images/img_1381.jpg,Noble Hierarch,CMM,221,no,English
images/img_1382.jpg,Gaea's Cradle,KHM,044,yes,Chinese
images/img_1383.jpg,Supreme Verdict,AFR,287,no,French
images/img_1384.jpg,Brainstorm (Japanese),THB,124,no,Korean
images/img_1385.jpg,Cultivate,THB,068,yes,German
images/img_1386.jpg,Demonic Tutor,THB,095,no,Portuguese
images/img_1387.jpg,Collective Company,KHM,250,no,French
images/img_1388.jpg,Ponder,M21,137,yes,Portuguese
images/img_1389.jpg,Dark Confidant,M21,184,no,French
images/img_1390.jpg,Farseek,THB,271,no,Korean
images/img_1391.jpg,Mana Leak,IKO,224,no,English
images/img_1392.jpg,Nature's Lore,MH2,225,yes,Korean
images/img_1393.jpg,Sol Ring,NCC,193,no,Japanese
images/img_1394.jpg,Collective Company,KHM,230,no,German
images/img_1395.jpg,Farseek,DMR,084,yes,French
images/img_1396.jpg,Forest,M21,006,yes,Portuguese
images/img_1397.jpg,Path to Exile,DMR,050,no,English
images/img_1398.jpg,Dark Confidant,IKO,219,no,English
images/img_1399.jpg,Primeval Titan,MH2,118,no,Portuguese
images/img_1400.jpg,Damnation,M21,097,no,English
images/img_1401.jpg,Sword of Feast and Famine,CMM,052,no,Italian
images/img_1402.jpg,Wrath of God,ELD,137,yes,Portuguese
images/img_1403.jpg,Urza's Saga,KHM,209,yes,Spanish
images/img_1404.jpg,Swamp,DMR,137,yes,Korean
images/img_1405.jpg,Rogue's Passage,MH2,127,yes,Portuguese
images/img_1406.jpg,Preordain,ELD,160,no,Chinese
images/img_1407.jpg,Llanowar Elves,NCC,024,no,French
images/img_1408.jpg,Demonic Tutor,NCC,218,no,Chinese
images/img_1409.jpg,Mountain,ZNR,205,no,French
images/img_1410.jpg,Mox Sapphire,NCC,071,no,German
images/img_1411.jpg,Day of Judgment,ZNR,020,yes,German
images/img_1412.jpg,Snapcaster Mage,KLD,101,no,German
images/img_1413.jpg,Sword of Feast and Famine,M20,215,yes,Italian
images/img_1414.jpg,Dark Confidant,THB,266,no,French
images/img_1415.jpg,Plains,CMM,021,yes,Japanese
images/img_1416.jpg,Urza's Saga,KLD,003,no,Japanese
images/img_1417.jpg,Volcanic Island,ELD,122,yes,French
images/img_1418.jpg,Sword of Feast and Famine,MH2,155,yes,Italian
images/img_1419.jpg,Arcane Denial,M21,083,yes,Spanish
images/img_1420.jpg,Cultivate (Japanese),THB,140,yes,Korean
images/img_1421.jpg,"Teferi, Time Raveler",M21,079,yes,Spanish
images/img_1422.jpg,Sword of Feast and Famine,KHM,010,no,Chinese
images/img_1423.jpg,Llanowar Elves,IKO,092,yes,English
images/img_1424.jpg,Counter Spell,KLD,240,no,German
images/img_1425.jpg,Counterspell,IKO,166,yes,English
images/img_1426.jpg,Sword of Fire and Ice,ZNR,172,yes,Chinese
images/img_1427.jpg,City of Brass,KLD,206,no,French
images/img_1428.jpg,Plains,THB,120,yes,Korean
images/img_1429.jpg,Counterspell,IKO,018,yes,Korean
images/img_1430.jpg,Cryptic Command,ZNR,235,yes,Japanese
images/img_1431.jpg,Island,ZNR,218,no,French
images/img_1432.jpg,Swamp,AFR,061,yes,French
images/img_1433.jpg,Cryptic Command,IKO,189,yes,Portuguese
images/img_1434.jpg,Ponder,CMM,216,yes,Portuguese
images/img_1435.jpg,Rogue's Passage,MH2,234,no,French
images/img_1436.jpg,Swords to Plowshares,CMM,189,yes,Italian
images/img_1437.jpg,Elvish Mystic,M21,276,no,French
images/img_1438.jpg,Demonic Tutor,M20,132,no,German
images/img_1439.jpg,Day of Judgment,AFR,149,yes,French
images/img_1440.jpg,Inquisition of Kozilek,DMR,056,yes,German
images/img_1441.jpg,Elvish Mystic,ELD,097,yes,Japanese
images/img_1442.jpg,Temple Garden,ZNR,130,yes,Chinese
images/img_1443.jpg,Gaea's Cradle,THB,169,no,French
images/img_1444.jpg,Brainstorm (Japanese),M21,034,yes,Portuguese
images/img_1445.jpg,Farseek,M20,207,no,Japanese
images/img_1446.jpg,Inquisition of Kozilek,MH2,233,no,Japanese
images/img_1447.jpg,Wrath of God,ELD,059,no,French
images/img_1448.jpg,Brainstorm,ZNR,193,no,Spanish
images/img_1449.jpg,Llanowar Elves,KHM,177,yes,French
images/img_1450.jpg,"Teferi, Time Raveler",ELD,133,yes,Korean
images/img_1451.jpg,Llanowar Elves,CMM,218,yes,Spanish
images/img_1452.jpg,Young Pyromancer,NCC,116,yes,English
images/img_1453.jpg,Dark Confidant,MH2,050,yes,Japanese
images/img_1454.jpg,"Teferi, Time Raveler",ELD,231,yes,Chinese
images/img_1455.jpg,Forest,M21,144,no,Chinese
images/img_1456.jpg,Path to Exile,M20,285,yes,Spanish
images/img_1457.jpg,Volcanic Island,CMM,004,no,Japanese
images/img_1458.jpg,Damnation,KLD,145,no,Italian
images/img_1459.jpg,Island,AFR,159,yes,Portuguese
images/img_1460.jpg,Path to Exile,NCC,205,no,English
images/img_1461.jpg,Damnation,ZNR,266,yes,Japanese
images/img_1462.jpg,Volcanic Island,M21,004,yes,German
images/img_1463.jpg,Counter Spell,ZNR,123,no,Chinese
images/img_1464.jpg,Cryptic Command,MH2,190,no,Japanese
images/img_1465.jpg,Fatal Push,CMM,225,no,Portuguese
images/img_1466.jpg,Rogue's Passage,THB,210,no,Portuguese
images/img_1467.jpg,Supreme Verdict,ELD,277,yes,English
images/img_1468.jpg,Farseek,THB,052,yes,French
images/img_1469.jpg,Lightning Bolt,ZNR,247,yes,German
images/img_1470.jpg,Gilded Goose,ZNR,273,yes,Korean
images/img_1471.jpg,Sword of Fire and Ice,MH2,277,yes,Portuguese
images/img_1472.jpg,Brainstorm,AFR,155,no,Italian
images/img_1473.jpg,Swamp,ZNR,220,yes,Japanese
images/img_1474.jpg,Day of Judgment,CMM,125,no,German
images/img_1475.jpg,Noble Hierarch,KLD,066,no,Korean
images/img_1476.jpg,Thoughtseize,KHM,083,yes,Portuguese
images/img_1477.jpg,Farseek,ELD,152,no,French
images/img_1478.jpg,Black Lotus,C21,140,no,Italian
images/img_1479.jpg,Mountain,NCC,030,yes,German
images/img_1480.jpg,Arcane Denial,ELD,232,yes,French
images/img_1481.jpg,Sword of Fire and Ice,M20,081,yes,French
images/img_1482.jpg,Supreme Verdict,THB,019,no,Italian
images/img_1483.jpg,Liliana of the Veil,NCC,286,yes,Japanese
images/img_1484.jpg,Forest (Full Art),ZNR,281,no,English
images/img_1485.jpg,Island,ELD,065,no,German
images/img_1486.jpg,Supreme Verdict,AFR,062,yes,German
images/img_1487.jpg,Collective Brutality,KLD,242,yes,Italian
images/img_1488.jpg,Sword of Fire and Ice,DMR,255,no,Spanish
images/img_1489.jpg,Fatal Push,ELD,157,yes,Japanese
images/img_1490.jpg,Thoughtseize,ELD,249,yes,Korean
images/img_1491.jpg,Cultivate (Japanese),M21,223,yes,English
images/img_1492.jpg,Cyclonic Rift,C21,052,yes,French
images/img_1493.jpg,Brainstorm,C21,152,yes,Japanese
images/img_1494.jpg,Demonic Tutor,ELD,271,yes,Japanese
images/img_1495.jpg,Grapeshot,IKO,099,yes,Spanish
images/img_1496.jpg,Cyclonic Rift,DMR,001,no,Korean
images/img_1497.jpg,Thoughtseize,IKO,061,no,Korean
images/img_1498.jpg,Nature's Lore,M20,006,no,German
images/img_1499.jpg,Black Lotus,ZNR,217,yes,Portuguese
images/img_1500.jpg,Cyclonic Rift,C21,230,yes,Korean
images/img_1501.jpg,Birds of Paradise,IKO,214,no,French
images/img_1502.jpg,Demonic Tutor,THB,083,yes,Chinese
images/img_1503.jpg,Day of Judgment,ZNR,237,yes,French
images/img_1504.jpg,Rogue's Passage,IKO,007,no,English
images/img_1505.jpg,Urza's Saga,IKO,133,no,French
images/img_1506.jpg,Preordain,DMR,293,no,Japanese
images/img_1507.jpg,City of Brass,THB,049,no,English
images/img_1508.jpg,Thoughtseize,AFR,063,yes,English
images/img_1509.jpg,Counter Spell,ZNR,279,no,Italian
images/img_1510.jpg,Farseek,DMR,091,no,English
images/img_1511.jpg,Damnation,C21,068,no,Chinese
images/img_1512.jpg,Preordain,KLD,169,no,Japanese
images/img_1513.jpg,Brainstorm,DMR,025,yes,Italian
images/img_1514.jpg,Brainstorm,ZNR,115,no,Portuguese
images/img_1515.jpg,Cryptic Command,ZNR,055,yes,Italian
images/img_1516.jpg,City of Brass,ELD,020,no,Korean
images/img_1517.jpg,Cultivate,ELD,021,no,Portuguese
images/img_1518.jpg,Forest (Full Art),KLD,135,no,German
images/img_1519.jpg,Snapcaster Mage,AFR,226,no,Spanish
images/img_1520.jpg,Rogue's Passage,M20,267,no,Spanish
images/img_1521.jpg,Damnation,ELD,258,no,Japanese
images/img_1522.jpg,Path to Exile,C21,172,yes,Portuguese
images/img_1523.jpg,Mountain,ZNR,005,no,Japanese
images/img_1524.jpg,"Jace, the Mind Sculptor",DMR,133,no,Korean
images/img_1525.jpg,Fatal Push,NCC,083,yes,Portuguese
images/img_1526.jpg,Island,THB,092,yes,Spanish
images/img_1527.jpg,Delver of Secrets,ZNR,184,yes,French
images/img_1528.jpg,Maze's End,DMR,082,yes,Italian
images/img_1529.jpg,Plains,DMR,242,no,Japanese
images/img_1530.jpg,Gilded Goose,KLD,006,no,Chinese
images/img_1531.jpg,Thoughtseize,DMR,026,no,French
images/img_1532.jpg,Brainstorm (Japanese),NCC,204,no,Italian
images/img_1533.jpg,Rogue's Passage,M21,241,yes,French
images/img_1534.jpg,Inquisition of Kozilek,AFR,292,yes,French
images/img_1535.jpg,Demonic Tutor,NCC,131,no,French
images/img_1536.jpg,Llanowar Elves,NCC,141,yes,French
images/img_1537.jpg,"Jace, the Mind Sculptor",ZNR,027,no,Italian
images/img_1538.jpg,Sword of Feast and Famine,NCC,098,no,English
images/img_1539.jpg,Cryptic Command,M20,147,no,English
images/img_1540.jpg,Llanowar Elves,ELD,149,yes,Japanese
images/img_1541.jpg,Mox Sapphire,KLD,222,yes,English
images/img_1542.jpg,Supreme Verdict,DMR,139,no,Chinese
images/img_1543.jpg,Mana Leak,KHM,168,no,Italian
images/img_1544.jpg,Urza's Saga,C21,176,no,Korean
images/img_1545.jpg,Farseek,KHM,172,no,French
images/img_1546.jpg,Arcane Denial,THB,186,yes,Italian
images/img_1547.jpg,Cultivate (Japanese),AFR,226,no,French
images/img_1548.jpg,Inquisition of Kozilek,AFR,265,yes,Italian
images/img_1549.jpg,Cyclonic Rift,C21,155,no,French
images/img_1550.jpg,Liliana of the Veil,M21,079,no,English
images/img_1551.jpg,Temple Garden,THB,034,yes,Korean
images/img_1552.jpg,Gaea's Cradle,AFR,064,yes,Italian
images/img_1553.jpg,Demonic Tutor,MH2,233,yes,Italian
images/img_1554.jpg,Volcanic Island,KLD,028,yes,Korean
images/img_1555.jpg,Swamp,AFR,053,no,German
images/img_1556.jpg,Brainstorm (Japanese),CMM,181,no,Japanese
images/img_1557.jpg,Mana Leak,KHM,226,no,Italian
images/img_1558.jpg,Brainstorm (Japanese),C21,067,no,Korean
images/img_1559.jpg,Snapcaster Mage,AFR,071,no,Japanese
images/img_1560.jpg,Delver of Secrets,ZNR,269,yes,Italian
images/img_1561.jpg,Llanowar Elves,ELD,052,yes,Spanish
images/img_1562.jpg,Mana Leak,M20,042,no,Japanese
images/img_1563.jpg,Gaea's Cradle,ELD,061,yes,Italian
images/img_1564.jpg,Demonic Tutor,KHM,284,yes,Spanish
images/img_1565.jpg,Gilded Goose,M20,077,no,Korean
images/img_1566.jpg,Temple Garden,M21,019,no,Italian
images/img_1567.jpg,Brainstorm (Japanese),AFR,299,no,Portuguese
images/img_1568.jpg,Elvish Mystic,KHM,167,no,Chinese
images/img_1569.jpg,Young Pyromancer,C21,218,no,Spanish
images/img_1570.jpg,Delver of Secrets,MH2,204,no,Portuguese
images/img_1571.jpg,Counter Spell,IKO,226,no,Spanish
images/img_1572.jpg,Nature's Lore,AFR,254,yes,French
images/img_1573.jpg,Mana Leak,ZNR,219,yes,Japanese
images/img_1574.jpg,Inquisition of Kozilek,ELD,255,yes,Korean
images/img_1575.jpg,Urza's Saga,M20,075,yes,Italian
images/img_1576.jpg,Arcane Denial,IKO,072,yes,Spanish
images/img_1577.jpg,Cultivate (Japanese),ELD,026,yes,Italian
images/img_1578.jpg,Supreme Verdict,KHM,154,yes,Chinese
images/img_1579.jpg,Brainstorm,ZNR,035,yes,Portuguese
images/img_1580.jpg,Elvish Mystic,ELD,249,no,Japanese
images/img_1581.jpg,Swords to Plowshares,C21,263,no,English
images/img_1582.jpg,Wrath of God,C21,163,no,Portuguese
images/img_1583.jpg,Black Lotus,IKO,205,no,Portuguese
images/img_1584.jpg,Sword of Fire and Ice,C21,253,yes,English
images/img_1585.jpg,Inquisition of Kozilek,ZNR,236,yes,Portuguese
images/img_1586.jpg,Mana Leak,C21,281,yes,Italian
images/img_1587.jpg,Forest (Full Art),M21,032,yes,English
images/img_1588.jpg,Nature's Lore,KHM,047,no,English
images/img_1589.jpg,Sword of Fire and Ice,CMM,006,no,Italian
images/img_1590.jpg,Path to Exile,KHM,232,yes,Portuguese
images/img_1591.jpg,Cryptic Command,IKO,279,yes,Spanish
images/img_1592.jpg,Supreme Verdict,CMM,026,no,Chinese
images/img_1593.jpg,Primeval Titan,AFR,031,no,Chinese
images/img_1594.jpg,Cultivate (Japanese),AFR,138,no,Portuguese
images/img_1595.jpg,Nature's Lore,M21,114,no,French
images/img_1596.jpg,Swamp,AFR,285,yes,Korean
images/img_1597.jpg,Dark Confidant,THB,146,no,Chinese
images/img_1598.jpg,Thoughtseize,M21,280,yes,Italian
images/img_1599.jpg,Cultivate (Japanese),NCC,024,yes,Portuguese
images/img_1600.jpg,City of Brass,DMR,103,yes,English
images/img_1601.jpg,Young Pyromancer,IKO,072,yes,French
images/img_1602.jpg,Grapeshot,THB,215,no,French
images/img_1603.jpg,Brainstorm,IKO,025,no,English
images/img_1604.jpg,Swamp,MH2,128,no,German
images/img_1605.jpg,Cryptic Command,DMR,232,no,Spanish
images/img_1606.jpg,Fatal Push,AFR,230,no,French
images/img_1607.jpg,Farseek,M21,181,no,Korean
images/img_1608.jpg,Brainstorm (Japanese),NCC,298,yes,German
images/img_1609.jpg,Preordain,M21,192,yes,Spanish
images/img_1610.jpg,Preordain,DMR,084,yes,Portuguese
images/img_1611.jpg,Counter Spell,M21,158,yes,Italian
images/img_1612.jpg,Gaea's Cradle,ELD,095,no,Chinese
images/img_1613.jpg,Mana Leak,M20,181,yes,Italian
images/img_1614.jpg,Ponder,M20,222,yes,Portuguese
images/img_1615.jpg,Sword of Fire and Ice,CMM,067,yes,Spanish
images/img_1616.jpg,Elvish Mystic,ZNR,054,yes,Chinese
images/img_1617.jpg,Black Lotus,KHM,284,yes,Korean
images/img_1618.jpg,Grapeshot,ELD,140,no,Spanish
images/img_1619.jpg,Swamp,M21,174,no,Korean
images/img_1620.jpg,Demonic Tutor,KHM,267,yes,Chinese
images/img_1621.jpg,Primeval Titan,DMR,215,no,Spanish
images/img_1622.jpg,Counterspell,KLD,013,yes,Portuguese
images/img_1623.jpg,"Teferi, Time Raveler",KHM,137,no,Chinese
images/img_1624.jpg,Cyclonic Rift,M20,047,no,English
images/img_1625.jpg,Primeval Titan,M20,244,yes,Portuguese
images/img_1626.jpg,Dark Confidant,DMR,111,yes,English
images/img_1627.jpg,Counter Spell,AFR,288,yes,English
images/img_1628.jpg,Snapcaster Mage,AFR,127,no,English
images/img_1629.jpg,Swamp,ELD,261,yes,Japanese
images/img_1630.jpg,Gaea's Cradle,DMR,162,yes,Korean
images/img_1631.jpg,Cyclonic Rift,C21,117,no,Spanish
images/img_1632.jpg,Cyclonic Rift,DMR,036,yes,French
images/img_1633.jpg,Sol Ring,ELD,281,yes,French
images/img_1634.jpg,Forest (Full Art),M20,128,no,Korean
images/img_1635.jpg,Cultivate,MH2,039,yes,Italian
images/img_1636.jpg,Farseek,ELD,071,yes,Portuguese
images/img_1637.jpg,Lightning Bolt,MH2,065,yes,English
images/img_1638.jpg,Counter Spell,KLD,071,yes,Spanish
images/img_1639.jpg,Plains,DMR,270,no,Chinese
images/img_1640.jpg,Sol Ring,ELD,197,no,Chinese
images/img_1641.jpg,Gaea's Cradle,KLD,176,no,Korean
images/img_1642.jpg,Llanowar Elves,DMR,183,yes,Japanese
images/img_1643.jpg,Liliana of the Veil,KLD,012,no,Korean
images/img_1644.jpg,Preordain,CMM,027,no,Japanese
images/img_1645.jpg,Thoughtseize,KHM,175,yes,Korean
images/img_1646.jpg,Black Lotus,AFR,017,yes,Italian
images/img_1647.jpg,Preordain,ELD,036,no,Japanese
images/img_1648.jpg,Path to Exile,IKO,214,yes,Spanish
images/img_1649.jpg,Delver of Secrets,C21,080,yes,Spanish
images/img_1650.jpg,Maze's End,IKO,135,yes,Spanish
images/img_1651.jpg,Tarmogoyf,NCC,235,yes,Spanish
images/img_1652.jpg,Nature's Lore,M20,283,yes,Spanish
images/img_1653.jpg,Path to Exile,ELD,080,no,Korean
images/img_1654.jpg,Grapeshot,KLD,300,yes,Portuguese
images/img_1655.jpg,Day of Judgment,KHM,067,no,Japanese
images/img_1656.jpg,Forest (Full Art),THB,205,yes,Chinese
images/img_1657.jpg,Black Lotus,THB,278,yes,Italian
images/img_1658.jpg,Wrath of God,AFR,284,no,Japanese
images/img_1659.jpg,Tarmogoyf,THB,207,no,Japanese
images/img_1660.jpg,Birds of Paradise,DMR,018,no,German
images/img_1661.jpg,City of Brass,KLD,137,yes,Korean
images/img_1662.jpg,Mountain,AFR,259,no,German
images/img_1663.jpg,Swords to Plowshares,NCC,065,no,Korean
images/img_1664.jpg,Wrath of God,ELD,125,no,German
images/img_1665.jpg,Thoughtseize,MH2,248,no,Japanese
images/img_1666.jpg,Sol Ring,DMR,085,no,German
images/img_1667.jpg,Volcanic Island,ELD,128,yes,Italian
images/img_1668.jpg,Gaea's Cradle,THB,095,yes,French
images/img_1669.jpg,Primeval Titan,KLD,194,yes,Chinese
images/img_1670.jpg,Day of Judgment,KHM,118,yes,Portuguese
images/img_1671.jpg,Damnation,M20,047,yes,Japanese
images/img_1672.jpg,Sword of Fire and Ice,NCC,060,no,Chinese
images/img_1673.jpg,Volcanic Island,THB,106,no,French
images/img_1674.jpg,Demonic Tutor,C21,189,no,English
images/img_1675.jpg,Birds of Paradise,DMR,281,yes,Italian
images/img_1676.jpg,Wrath of God,M21,223,yes,Korean
images/img_1677.jpg,Cryptic Command,AFR,209,no,Japanese
images/img_1678.jpg,Delver of Secrets,KHM,175,yes,Chinese
images/img_1679.jpg,Forest (Full Art),KHM,020,yes,Portuguese
images/img_1680.jpg,Birds of Paradise,M21,008,no,French
images/img_1681.jpg,Young Pyromancer,IKO,250,yes,Italian
images/img_1682.jpg,Lightning Bolt,DMR,119,yes,Chinese
images/img_1683.jpg,Nature's Lore,THB,041,no,Japanese
images/img_1684.jpg,Black Lotus,DMR,209,no,Spanish
images/img_1685.jpg,Lightning Bolt,THB,187,yes,French
images/img_1686.jpg,Temple Garden,THB,042,yes,German
images/img_1687.jpg,Preordain,DMR,192,no,English
images/img_1688.jpg,Brainstorm,MH2,294,no,Korean
images/img_1689.jpg,Grapeshot,ELD,146,yes,French
images/img_1690.jpg,Llanowar Elves,IKO,092,no,German
images/img_1691.jpg,Mana Leak,M20,068,no,French
images/img_1692.jpg,Demonic Tutor,ZNR,068,yes,Spanish
images/img_1693.jpg,Cyclonic Rift,M21,282,no,Korean
images/img_1694.jpg,Ponder,ZNR,223,no,German
images/img_1695.jpg,Forest,C21,189,yes,Korean
images/img_1696.jpg,Thoughtseize,MH2,223,yes,Japanese
images/img_1697.jpg,Collective Brutality,DMR,002,no,Italian
images/img_1698.jpg,Liliana of the Veil,ZNR,173,yes,Spanish
images/img_1699.jpg,Cyclonic Rift,ELD,178,yes,Spanish
images/img_1700.jpg,Damnation,ELD,165,no,Korean
images/img_1701.jpg,Day of Judgment,CMM,156,no,French
images/img_1702.jpg,Wrath of God,KLD,261,yes,Korean
images/img_1703.jpg,Wrath of God,KHM,164,no,Korean
images/img_1704.jpg,Nature's Lore,CMM,061,yes,French
images/img_1705.jpg,Thoughtseize,CMM,008,no,French
images/img_1706.jpg,Inquisition of Kozilek,DMR,160,yes,German
images/img_1707.jpg,Island,C21,217,yes,Spanish
images/img_1708.jpg,Temple Garden,M21,275,yes,Japanese
images/img_1709.jpg,Path to Exile,KLD,148,yes,Korean
images/img_1710.jpg,Delver of Secrets,THB,074,no,English
images/img_1711.jpg,Sword of Fire and Ice,CMM,120,yes,Spanish
images/img_1712.jpg,Sword of Feast and Famine,M21,127,no,German
images/img_1713.jpg,Plains,THB,066,no,Italian
images/img_1714.jpg,Noble Hierarch,KLD,120,no,English
images/img_1715.jpg,Forest,CMM,263,yes,English
images/img_1716.jpg,Volcanic Island,ELD,118,yes,Chinese
images/img_1717.jpg,Inquisition of Kozilek,AFR,070,no,Spanish
images/img_1718.jpg,Island,THB,278,no,Portuguese
images/img_1719.jpg,"Jace, the Mind Sculptor",AFR,132,yes,Portuguese
images/img_1720.jpg,Farseek,M21,129,yes,Italian
images/img_1721.jpg,Counter Spell,M20,168,yes,Chinese
images/img_1722.jpg,"Teferi, Time Raveler",DMR,180,no,Portuguese
images/img_1723.jpg,Dark Confidant,KHM,151,yes,Italian
images/img_1724.jpg,Nature's Lore,THB,005,no,Italian
images/img_1725.jpg,Birds of Paradise,KLD,159,yes,Spanish
images/img_1726.jpg,Lightning Bolt,M21,227,no,English
images/img_1727.jpg,Urza's Saga,C21,290,no,Korean
images/img_1728.jpg,Nature's Lore,KLD,233,yes,Japanese
images/img_1729.jpg,Liliana of the Veil,KLD,218,no,Chinese
images/img_1730.jpg,Tarmogoyf,MH2,198,no,Korean
images/img_1731.jpg,Farseek,NCC,134,no,Spanish
images/img_1732.jpg,Wrath of God,M20,046,yes,German
images/img_1733.jpg,Forest,ZNR,277,no,English
images/img_1734.jpg,Black Lotus,KLD,298,yes,German
images/img_1735.jpg,Ponder,KLD,141,yes,Portuguese
images/img_1736.jpg,Wrath of God,KHM,287,yes,Portuguese
images/img_1737.jpg,Tarmogoyf,KHM,147,yes,Spanish
images/img_1738.jpg,Birds of Paradise,IKO,247,yes,Spanish
images/img_1739.jpg,Lightning Bolt,CMM,050,yes,Japanese
images/img_1740.jpg,Volcanic Island,KLD,039,yes,German
images/img_1741.jpg,Mountain,DMR,025,no,English
images/img_1742.jpg,Day of Judgment,ZNR,267,yes,Portuguese
images/img_1743.jpg,Primeval Titan,CMM,202,yes,French
images/img_1744.jpg,Mountain,CMM,271,no,Korean
images/img_1745.jpg,Cyclonic Rift,M21,189,yes,Chinese
images/img_1746.jpg,Cryptic Command,C21,203,yes,English
images/img_1747.jpg,Forest (Full Art),IKO,086,yes,Spanish
images/img_1748.jpg,Forest (Full Art),KLD,144,yes,Italian
images/img_1749.jpg,Fatal Push,M21,212,no,English
images/img_1750.jpg,Birds of Paradise,M20,099,no,English
images/img_1751.jpg,Volcanic Island,AFR,038,no,English
images/img_1752.jpg,Snapcaster Mage,M20,044,no,Spanish
images/img_1753.jpg,Dark Confidant,DMR,148,yes,Japanese
images/img_1754.jpg,Sol Ring,CMM,109,no,English
images/img_1755.jpg,City of Brass,THB,047,no,Spanish
images/img_1756.jpg,Lightning Bolt,IKO,080,no,French
images/img_1757.jpg,"Teferi, Time Raveler",MH2,292,yes,Korean
images/img_1758.jpg,Wrath of God,DMR,124,no,Japanese
images/img_1759.jpg,Sword of Fire and Ice,CMM,114,yes,German
images/img_1760.jpg,Supreme Verdict,KHM,019,no,Spanish
images/img_1761.jpg,"Jace, the Mind Sculptor",M20,065,yes,German
images/img_1762.jpg,Primeval Titan,THB,154,yes,French
images/img_1763.jpg,Volcanic Island,NCC,013,yes,Korean
images/img_1764.jpg,Liliana of the Veil,NCC,209,no,Spanish
images/img_1765.jpg,Supreme Verdict,NCC,005,yes,Korean
images/img_1766.jpg,Mox Sapphire,M20,143,yes,English
images/img_1767.jpg,Swamp,C21,198,yes,German
images/img_1768.jpg,Day of Judgment,ZNR,171,yes,Spanish
images/img_1769.jpg,Swords to Plowshares,AFR,086,no,German
images/img_1770.jpg,Primeval Titan,IKO,059,yes,Spanish
images/img_1771.jpg,Counterspell,M21,067,yes,Portuguese
images/img_1772.jpg,Delver of Secrets,MH2,231,yes,Japanese
images/img_1773.jpg,Sword of Fire and Ice,MH2,167,yes,English
images/img_1774.jpg,Liliana of the Veil,ZNR,040,yes,Korean
images/img_1775.jpg,Lightning Bolt,NCC,110,no,Japanese
images/img_1776.jpg,Black Lotus,KLD,116,no,Chinese
images/img_1777.jpg,Path to Exile,M20,149,no,Korean
images/img_1778.jpg,Birds of Paradise,CMM,175,no,Spanish
images/img_1779.jpg,Dark Confidant,IKO,171,no,French
images/img_1780.jpg,Brainstorm (Japanese),NCC,116,yes,German
images/img_1781.jpg,City of Brass,KHM,101,no,Chinese
images/img_1782.jpg,Grapeshot,KLD,115,no,German
images/img_1783.jpg,Fatal Push,ELD,066,no,Japanese
images/img_1784.jpg,Rogue's Passage,THB,189,yes,Japanese
images/img_1785.jpg,Farseek,ELD,207,no,Japanese
images/img_1786.jpg,Mana Leak,AFR,169,yes,Italian
images/img_1787.jpg,Birds of Paradise,AFR,183,no,Korean
